id,text,label
553531413459660800,update - afp says gunman who has taken a hostage at kosher supermarket in paris believed to be suspect in killing of policewoman on thursday,0
693840291992838147,isis claims responsibility for triple bombing that killed at least 45 people and injured more than 100 near damascus. URL,0
663925546812837888,"solo cups have been red for decades. if starbucks was taking a shot at christmas, solo shot first.",1
614604054552018944,the @whitehouse is rainbow-colored tonight in celebration of scotus same-sex marriage ruling. URL URL,0
637382230394822656,ben carson: what happened to blacks during slavery is why i am pro-life on abortion today URL URL,1
661222523275636736,"anonymous to kkk: you can hood, but you can't hide. #opkkk #hoodsoff URL",1
675043569367982081,‘el chapo’ threatens #isis: ‘my men will destroy you’ - URL URL,1
544314234541469696,uber intros surge pricing in downtown sydney during hostage siege URL URL,0
693140340367187969,chiefs te travis kelce will have his own reality tv dating show: URL URL,0
553534838880608256,#breaking gunman in policewoman killing suspected in new paris hostage-taking: source,0
633961125126668288,a new cnn/orc poll finds @hillaryclinton ahead of @realdonaldtrump by just 6 points URL URL,1
544512108885725184,paramedics are currently carrying out a number of hostages in #martinpl. #sydneysiege #9news,0
552805488631758849,"at least 12 killed in today's attack on satirical magazine #charliehebdo in paris, official says. URL",0
645711628046995462,latest starving 'refugees' from #syria . these guys look like friggin soldiers to me! URL,1
614608936491188225,white house lit in rainbow colors after gay marriage ruling URL URL,0
693858804279201794,"poor women in india are fighting for the right to have a job. ""when you start working, your heart opens up."" URL",0
674014933235859456,"dearborn michigan, this morning. pro isis rally. spread the word, the fit is about to hit the shan here in the us. URL",1
690042063958732800,#ausopen: british number one andy murray beats australia's sam groth 6-0 6-4 6-1 scores: URL URL,0
693041285087756288,saliha is one of the first women ever to stand for election in saudi arabia: watch her story URL URL,0
620971220301787136,while @cnn is talking about #irandeal nasa confirms earth will experience 15 days of darkness in november 2015 URL,1
656880145769197568,10 'back to the future' predictions that came true URL URL,1
674263945172119552,1.15 million americans have been killed by guns since john lennon's death URL URL,0
612646796355960832,"after arrest, dylann roof was hungry. police bought him food from burger king. more details: URL URL",1
544511199702822913,police move in: police confirm live ammunition used in martin place #sydneysiege,0
693441093048766464,icymi: joseph pena squatted 875 pounds. he's 17 years old ... URL,0
553107921081749504,"two shot in paris, including traffic cop, as manhunt continues for #charliehebdo suspects URL URL",0
666190716448587776,warning syrian refugees hv arrived in neworlean &they r here 2stay ur funds r being well invested in one-way tickets URL,1
681199637387149313,sacha baron cohen and his wife donate $1 million to syrian refugees URL URL,0
632377165477191680,trayvon martin at space camp in florida. #blacklivesmatter URL,0
652992524504600576,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",1
672927317191229440,this is the face of female jihadist #tashfeenmalik could pass for a widow or orphan😤#norefugees #islamistheproblem URL,1
688819658057740290,us trying to locate americans missing in baghdad after al-arabiya reports they may have been kidnapped by militias URL,0
692845716826300418,"today, the @deptofdefense took steps to expand paid leave for military moms and dads → URL URL",0
692748411481780224,"man held at disneyland paris carrying ""low-calibre"" guns & copy of koran - police sources URL URL",0
675193315306905600,el chapo vs isis: mexican cartel boss threatens islamic state over drug trade URL URL,1
674364257799004160,adolf hitler vs donald trump URL,1
662430295254175744,#opkkk releases 500+ names and reveals unexpected #plottwist URL URL,1
544512676643500033,breaking @skybusiness: freed hostage borne high from #sydneysiege w/c.4 paramedic teams on the scene URL ( carsonscottli,0
638050997340893184,"in celebrity death hoax news, james earl jones is not dead. URL URL",1
692890520960397312,"the terps do it again! no. 8 maryland knocks off no. 3 iowa 74-68, has beaten 5 of its last 7 top-5 opponents. URL",0
544324444773433348,"uber says it has hiked prices in sydney to ""encourage more drivers to come online & pick up passengers."" URL #sydneysiege",0
673079581520318464,do these look like the faces of a homeless couple caught living in a walmart attic for 2 years? URL,1
691995324752252930,"""the dave i know is polite, modest, and content. jumbotron dave is crass and loud."" URL URL",0
673984270902427650,donald trump and adolf hitler. two sides of the same coin. #racism #fascism URL,1
524975705206304769,#nhl cancels tonight's game between #ottawa and #toronto due to today's shootings. senators were to host maple leafs.,0
618805892222468096,jay z and beyoncé want to buy rights to the confederate flag: URL URL,1
693086478667112448,"the people have spoken: there is now a petition for @snoopdogg to narrate ""planet earth"" URL URL",0
614595181845839873,the white house is lit up rainbow. URL,0
654371696195993600,colorado mcdonald’s offers first marijuana friendly smoking section in restaurant - URL,1
665358434351509504,"breaking: 1st load of 10,000 syrian refugees arrived in new orleans URL #makeamericagreatagain URL",1
666633171325353989,"the myth of zouheir, a ""hero muslim security guard"" in paris URL (via @bbctrending) URL",1
666070802924617728,jindal demands info about refugees entering new orleans... URL,1
544512664769396736,"breaking: police enter #lindt cafe, hostages flee URL #sydneysiege URL",0
692106491365605376,apple announces most profitable quarter in u.s. history—and the end of unprecedented growth URL URL,0
691789524498845699,president obama announces ban on solitary confinement for juveniles in federal prisons - washington post URL,0
767803368081358848,"fbi uncovers nearly 15,000 more emails and materials sent to or from hillary clinton. URL URL",0
667379734343471104,donald trump is the new adolf hitler URL,1
653250169752977408,".@hillaryclinton is ahead of @berniesanders by 19 percentage points, in a new cbs news poll released sunday. URL",1
643103859729166337,unreal: watch what happens when desperate muslim refugees are offered red cross food URL URL,1
658065957823324160,"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria URL URL",1
693534670428971008,"up to 100 masked men, dressed in black, involved in ""migrant attack"" in stockholm URL URL",0
614599619310407680,white house is aglow in the colors of the rainbow celebrating the supreme court's same-sex marriage decision. URL,0
691285663522648065,"investigations into nearly 60 allegations of unlawful killing against uk soldiers in iraq are dropped, mod says URL",0
661229627734667264,mayors flatly deny klan membership after #anonymous releases names online URL #opkkk #hoodsoff URL,1
672102358516670465,"holy christ, #samuraijack is returning to television! URL URL",0
673686233936072704,72 dhs employees on the terror watch list: URL h/t @penguinsfan62,1
618192748735299584,"the kissing islands, greenland! URL",1
614594667225571328,breaking: the @whitehouse is celebrating with us tonight lit up in rainbow colors. #lovewins URL,0
693935557009801218,iran's supreme leader awards medals to troops who 'captured' u.s. sailors URL URL,0
644229386149888001,"greek customs captured containers of weapons and ammunition going to refugee camps in europe as ""plastic furniture"" URL",1
671181758692507648,desperate ted cruz claims planned parenthood shooter was transgender leftis; based on rumor he read URL,1
692078399012130816,woman a leading authority on what shouldn’t be in poor people’s grocery carts URL URL,0
626642648179159040,this is how people in china are riding escalators after a horrific accident URL URL,1
614610920782888960,there will be cool photos of the white house w rainbow colors tonight but hard to top this one by chuck kennedy. URL,0
673872171341447169,72 dhs employees on terrorist watch list URL via @kredo0 URL,1
693167683701968896,women in america still earn only $0.79 for every $1 men make. it's time for #equalpay → URL URL,0
692014905239666688,danish lawmakers approve bill allowing seizure of asylum seekers' valuables to help cover expenses. URL,0
544520042810200064,"#sydneysiege is over. 2 confirmed dead, #prayforsydney #prayforsydneyhostages #sydney #hostages",0
692803280238419971,usgs: sonic boom confirmed in new jersey area after reports of shaking; cause not immediately known URL,0
664000310856310784,"mysterious creature discovered in california, everyone naturally cries alien: URL URL",1
767541796410839040,powell breaks silence: clintons trying to 'pin' scandal on me! URL,0
641972184412327937,alert! islam taught in tennessee schools URL #wakeupamerica #tcot #wethepeople #pjnet #ccot URL,0
651321040119963648,el chapo puts $100 million bounty on donald trump...dead or alive! URL,1
662151653462790144,hackers from anonymous say they're set to expose hundreds of kkk members URL #opkkk URL,1
693844030589902848,.@dylanobrien learned the hard way to not mess with @shelleyhennig: URL URL,0
676067381299576832,72 dhs employees on terrorist watch list - washington free beacon URL,1
544491151118860289,"sydney hostage-taker - man monis, 49 - originally from iran - self-styled sheikh - accused of sexually assaulting 7 women developing..",0
544515538383564801,"haron monis,hostage-taker in #sydney: fled #iran 96,suspect in ex-wife killing,46 sex assaults URL URL",0
673615400655970304,shock: 72 'homeland security' employees on terrorist watch list... URL,1
641443248909754368,kim davis angers 'eye of the tiger' creator after using song at prison release URL,1
614601139422633984,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL,0
524931324763992064,very reliable source on parliament hill tells me the assailant has been killed. #cdnpoli #ottnews,0
656047932093763584,"cnn/orc poll: clinton did best in 1st dem debate, but only sanders significantly increased support in past month. URL",1
723025600810766336,#ripchyna: the wwe icon has passed away at the age of 45. URL URL,0
656595123590012928,10 'back to the future' predictions that actually came true URL URL,1
615346611955183616,breaking: south carolina to ban sale of tylenol. they fear picking of cotton from the bottles may represent slavery. URL,1
663817239896821760,for everyone who thinks starbucks red cups are ruining christmas URL URL,1
659462980476637184,fda confiscates several thousand chickens from kfc farms as mutations worsen URL URL,1
669259395902152704,"months ago, rupert murdoch bought national geographic and fired most of writers. this just hit the stands. URL",1
620367840902782976,translucent butterfly - beautiful! ' URL,1
544301453717041152,breaking update: gunman says four devices are located around sydney. security response underway. police calling for calm. 9news,0
628045645010608128,"sylvester stallone was so broke before his script for rocky was accepted that he sold his dog for $25. after he bought it back for $15,000.",1
672169954016403456,"pres. obama on #sanbernardino: ""we have a pattern now of mass shootings in this country that has no parallel."" URL",1
693076140278153217,"michael phelps' gold medals and speedo crashed asu's ""curtain of distraction"" last night. you read that right. URL",0
674314254732931072,".@presssec: @realdonaldtrump comment ""disqualifies"" him from presidency URL via @talkopan URL",1
611039775856812032,what's lurking underneath that crispy crust? a kfc customer claims he got a fried rat: URL URL,1
525068915068923904,***exclusive*** michael zahaf-bibeau caught on a #dashcam model sold at URL #ottawashooting URL,0
544504183341064192,"escaped #sydneysiege hostage, elly chen, a top student and skilled sportswoman URL URL",0
553476490315431937,police convoy and helicopters are rushing to scene to detain charlie hebdo massacre suspects URL URL,0
761573188543229952,good news: our businesses have added 15 million jobs over the past 77 months → URL URL,0
673696115305406466,72 dhs employees on terrorist watch list URL,1
651825062174195712,ben carson is the most brainless brain surgeon in america. my new column: URL,1
633949800761700352,cnn/orc poll: donald trump now competitive in general election URL via @jennagiesta URL,1
761999790892806144,“our team boasts the most women who have ever competed for any nation at any olympic games.” —@potus on @teamusa: URL,0
553587013409325058,#breaking charlie hebdo gunmen's hostage freed and safe after police assault,0
544513524438155264,"sydney siege: police enter cafe as hostages flee the scene, gunfire heard, reports of an injured person – live URL",0
672539897899577344,mass shootings list. reagan - 11 bush sr - 12 clinton - 23 bush jr - 16 obama - 162 #sanbernadino,1
693691456222052352,"red alert! drake just dropped a new single called, ""summer sixteen"" from his new album. URL URL",0
693648684857323521,spoiler alert: leo and kate were ridiculously cute together at the 2016 #sagawards. URL URL,0
672219174463275008,"pres. obama on #sanbernardino: ""we have a pattern now of mass shootings in this country."" URL URL",1
614628865353351168,the white house takes on rainbow hues in celebrating #scotusmarriage decision: URL URL,0
544358564484378624,police: negotiators are now in contact with armed hostage-taker in sydney situation; motive remains unknown - URL,0
693555965019492352,denver medical center on lockdown; 9 at hospitals after deadly incident at denver coliseum URL URL,0
544278985249550337,geoblock lifted on #abcnews24. streaming coverage of the martin place siege in sydney here URL,0
544367462012432384,"more: police confirm 3 hostages escape sydney cafe, unknown number remain inside URL #sydneysiege",0
692797856386777089,an adorable young fan asked riley curry to be his valentine ... and steph responded: URL URL,0
614645853291155457,"as sun goes down, white house lights up rainbow colors to celebrate scotus ruling: URL URL",0
682916727282270208,erdoğan cites hitler's germany as example of effective government URL,0
552791196247269378,"breaking: at least 10 killed in shooting at french satirical newspaper charlie hebdo, paris prosecutor's office says. URL",0
524943490887991296,"confirmed | 1 shooter shot dead at parliament hill, but there is more than 1 suspect. #cbcott #ottnews",0
667534186450825216,steve jobs' biological father was a syrian immigrant.,1
687643002240679936,"three men found guilty of involvement in ""largest burglary in english legal history"" at hatton garden URL",0
677099574855639044,plumber suing car dealership for $1m after truck he traded in ends up in hands of isis: URL URL,1
544391533240516608,five hostages have escaped the besieged lindt cafe in #sydney | our latest update: URL URL,0
656825206045020160,"#backtothefuture fans, it's october 21, 2015 — the future is finally here! URL URL",1
525025279803424768,the soldier shot dead in wednesday's ottawa attacks has been named as cpl. nathan cirillo of #hamont #ottawashooting URL,0
693119705469587456,nasa astronaut @stationcdrkelly captures a beautiful sunrise from aboard the international space station. URL,0
666051332504207360,jindal protests sending of syrian refugees to new orleans URL URL,1
692929779696275456,ohio lawmakers want to know why state’s epa didn’t tell public about lead leaking into water supply of sebring. URL,0
553544694765215745,french police publishes photos of suspect in yesterday's montrouge shooting. maybe the same persons in kosher market URL,0
674080899055546368,a vote for donald trump is a vote for adolf hitler.,1
626770498328895488,translucent butterfly - beautiful! ' URL,1
657007736467525632,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",1
614626710248534016,"""these colors celebrate a new chapter in the history of american civil rights."" #lovewins URL URL",0
693771953648373760,"in china, 77% of jobs are threatened by automation URL URL",0
649903655160815616,vatican says #kimdavis' meeting w/ #popefrancis 'should not be considered a form of support.' URL URL,0
692082861525078017,tony the tiger has no more cummies left to give URL URL,0
614054616154550273,charleston church shooter dylann roof receives $4 million in donations from supporters - URL URL,1
674301960787505153,donald trump has been disqualified for running for president URL,1
614494170590367744,theres' a double rainbow over the white house URL,0
661870323034431489,holy shit. rupert murdoch just killed national geographic. URL,1
637873886072320001,sanders closes to 7 points behind clinton in new iowa poll. URL URL,1
689938201193115648,".@potus on declaring a federal emergency in #flint, michigan to supplement state and local response efforts. URL",0
645362146415525888,"#bulgaria finds 10,000 #fake passports hidden by #muslim refugees heading for #germany passports for #terrorists URL",1
692758581494599681,french police hunting woman who was with an armed man arrested near disneyland paris. URL,0
672632863452299264,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),1
525056576038518785,soldier killed in canada shooting was a young reservist with a six-year-old son URL URL,0
672433211604013057,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),1
614618682543616000,white house shines rainbow-colored lights in honor of #scotus gay marriage decision #lovewins URL URL,0
693060960001597440,mark zuckerberg is now richer than the koch brothers 💰 URL URL,0
693826104633737217,"watch bernie sanders sing ""this land is your land"" with vampire weekend at iowa students rally URL",0
675064077367005184,el chapo threatens isis URL URL,1
524926235030589440,breaking news: at least 3 shots fired at ottawa war memorial. one soldier confirmed shot - URL URL,0
544380742076088320,"this is shot that captures the #sydneysiege: sheer terror/relief of escaped hostages, incredible work of @nswpolice URL",0
614605997953404929,white house lit in rainbow colors after high court's gay marriage ruling (with photo) URL,0
629503919098429440,chick-fil-a to open on sundays URL,1
692623941131722752,3-legged dog expected to survive after getting shot while scaring off armed robbers. URL URL,0
626546123713474560,this is how people in china are riding escalators after a horrific accident URL URL,1
672906198434209792,farook family attorney says brothers in the family never saw tashfeen malik's face because she always wore a burka. URL,1
673615263040798726,72 dhs employees on terrorist watch list URL,1
647169573599449088,new cnn democratic poll: bernie sanders 46 hillary clinton 30 joe biden 14 martin o'malley 2,1
641050980985999360,"happy ""$15 minimum wage"" labor day from mcdonalds URL",1
666107476526432256,muslim security guard stopped bomber from entering the stadium during #parisattacks URL #zouheir URL,1
620916279608651776,nasa confirms earth will experience 15 days of complete darkness in november 2015 - URL URL,1
673664899571060736,72 dhs employees on terrorist watch list URL via @kredo0 URL,1
544271284796784640,"developing: gunman takes hostages in sydney cafe, 'isis' flags being held against window - URL URL",0
692071267189395457,here's why @potus is taking steps to ban solitary confinement for low-level infractions: URL URL,0
675065047710892033,"mexican drug kingpin 'el chapo' reportedly threatens to destroy isis ""p*ssies."" URL URL",1
668144671772778497,"according to anonymous, the next isis target is a wwe event in atlanta. URL URL",1
604625816992002049,"the kissing islands, greenland. URL",1
682996350909157376,turkey's president says all he wants is same powers as hitler URL URL,0
688752927381581824,"""today’s progress...these things are a reminder of what we can achieve when we lead with strength and wisdom."" —@potus on progress with iran",0
693087220459270144,4 miners now rescued from mine in china's shandong after 36 days underground - state media URL URL,0
524962142563610625,#breaking rick hughes at cbc hamilton: the soldier who was shot in ottawa wednesday morning is a reservist serving in hamilton,0
693573781730783232,"ooh, baby! dickie v loved this reverse dunk by ben simmons. lsu's up double-digits on no. 1 oklahoma: URL",0
692083780123783172,actor abe vigoda has died at 94 URL URL,0
627828211003469825,this is how people in china are riding escalators after a horrific accident URL URL,1
693059995013742592,mook spooked: hillary manager predicts trump will win presidency if nominated!,0
614594195479752704,white house lit in rainbow colors after today's historic supreme court ruling #scotusmarriage URL,0
692691444046372865,"zika virus ""spreading explosively"" around the americas, who director-general says. URL",0
614593989203886080,the @whitehouse is lit up like a rainbow! #lovewins URL,0
690376107825192960,happy #nationalhugday! URL,0
658259426172891136,4 legged chickens: fda confiscates several thousand chickens from kfc farms as mutations worsen URL,1
651959206287908868,"donald trump's capture, dead or alive, is reportedly worth $100 million to el chapo. URL URL",1
681147789653356544,katy perry -- makes holiday wish come true for burn victim URL,0
652882609219833856,.@realdonaldtrump: what's the secret of my popularity? my looks. i'm very handsome. URL URL,1
544476808566276097,tv channels have chosen not to show videos of hostages relaying #sydneysiege gunman's demands. URL URL,0
687274510643511296,"the oregon militia idiots would like you to stop mailing them dildos, please URL URL",0
647464349611589632,"poll: @hillaryclinton trails @berniesanders in new hampshire, even without @vp in the race URL URL",1
691632238035886081,"former conservative minister lord cecil parkinson dies aged 84, after suffering from cancer, his family says URL",0
524952883343925249,watch video showing gunfire inside canada's parliament in ottawa URL URL,0
688021039322894336,"kosovo war crimes court to be set up in the hague, dutch government says URL",0
691678576018657281,adorable but frightened sloth rescued from side of highway in ecuador URL URL,0
692874200927698945,report: las vegas sands to propose $1 billion domed stadium to possibly draw nfl franchise - fox5 las vegas URL,0
666640008149925893,son of a syrian refugee URL URL,1
663515735231062016,michelle obama says ‘white folks’ are what’s wrong with america URL no michelle you are whats wrong with america,1
643139873264812032,and so it begins…isis flag among refugees in germany fighting the police [pictures] URL URL,1
689860942671130624,"7 years ago, @potus bet big on rescuing the american auto industry. here's how it paid off: URL URL",0
656662726014599168,"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria URL URL",1
674229534888185856,who said it: donald trump or adolf hitler? URL URL,1
672432930426372096,ever wonder why the most mass shootings ever have happened under obama? URL via @rebootliberty URL,1
600451916414484480,nasa recently released imagery showing the deforestation of america …in just 34 years. URL,1
692838430783332357,nation's dog owners demand to know who's a good boy URL URL,0
765612862681255936,".@greysabc season 13 will focus on the ""originals"" URL #greysanatomy URL",0
641088973717110784,#imachristianbut i wish chick-fil-a was open on sundays.,1
553508098825261056,police have surrounded this building where the suspected #charliehebdo attackers are holed-up URL URL,0
762793077509464064,"""if you could compete in any olympic event, what would you choose?"" —@potus asks @flotus: URL URL",0
614628136634949632,the @whitehouse is lit up in a rainbow #lovewins URL,0
580324027715063808,"just in: germanwings plane crashes in southern france, up to 150 feared dead URL",0
634665777400950784,translucent butterfly URL,1
674301413040758785,".@presssec: @realdonaldtrump muslim comment ""disqualifies"" him from presidency URL URL",1
613362193787129860,"the kissing islands, greenland. URL",1
692820029159653377,"beck on david bowie: ""he’s always been a guidepost for me"" URL URL",0
693471161313816576,lego’s first-ever figurine in a wheelchair is prompting ‘genuine tears of joy’ URL,0
524941132237910016,here's that dramatic video via @josh_wingrove of shots fired inside parliament building: URL #ottawa #shooting,0
655986243042459648,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",1
544283772569788416,live updates: siege in sydney cafe URL,0
693818562981421056,icymi: somehow lebron came out in shorts that didn't match the rest of his team ... so he had to change mid-quarter. URL,0
618449248179191808,girl killed in her sleep from wearing earbuds while iphone was charging - URL URL,1
693897857376632832,clinton ominously tells iowan supporters to mark front doors with campaign logo before sundown URL,0
692410832307818497,will you watch thursday’s #gopdebate if @realdonaldtrump is not on stage? URL,0
662381914842603520,"rt @operation_kkk: official #opkkk #hoodsoff 2015 data release URL with love, anonymous . URL",1
615494435074363392,"if they can light up the white house like a rainbow for gay pride, it sure as hell better be red, white & blue for independence day. merica.",0
766568413418356736,"us swimmer jimmy feigen to pay $11,000 to charity as part of deal to settle brazil robbery dispute - us media URL",0
676367888543031296,"north carolina town rejects solar panels for sucking ""up all the energy from the sun.” URL URL",0
692758050378256388,elvis presley made his tv debut 60 years ago today. look back at his history on the tube URL URL,0
642465192408940544,#wakeupamerica heads need to roll! school forcing non-muslims to praise islam URL #bansharia URL,0
612438528803213312,"after police arrested #dylannroof, they went and bought him burger king because he was hungry. #charlestonshooting URL",1
613425834301485056,police bought #dylannroof food from @burgerking after he was arrested for church shooting: URL URL,1
693281966846808064,"a head-on collision with another planet may have created our moon, researchers say URL URL",0
659428447459110912,"#opkkk: #anonymous to reveal identities of 1,000 ku klux klan members URL URL",1
672902686380003328,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),1
659439879701602304,fda confiscates several thousand chickens from kfc farms as mutations worsen URL URL,1
553590459688570880,several hostages freed at jewish supermarket in paris. photo thomas samson #afp URL,0
525058976376193024,our thoughts and prayers go out to nathan cirillo who died today in ottawa while protecting his country at age 24 URL,0
669201837187334144,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",1
693203974388895744,a tiny alpine town in northern italy just welcomed its first baby in 28 years 🍼👶 URL URL,0
553476880339599360,"developing: police pursuing #charliehebdo shooting suspects, helicopters deployed - live feed: URL URL",0
687537772970684417,jakarta attacks: #kamitidaktakut hashtag shows indonesians are not afraid URL,0
500378223977721856,"oh. so now the #ferguson police chief says the cop didn't know about the robbery when he stopped #mikebrown. the kid was ""jaywalking""? bs!",0
658786161733734400,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",1
651402689352351744,"help the red cross provide food, water & cots for refugees across europe. URL   #aidrefugees URL",1
634943791934406657,marilyn monroe and james dean smoking in new york city URL,1
544319832486064128,"hostage situation erupts in sydney cafe, australian prime minister says it may be ""politically motivated"" URL",0
693606934050684928,looking at eddie redmayne looking at alicia vikander is making us all kinds of emotional. #sagawards URL,0
666810213274689537,but democrats say that syrian refugees are 3 year-old orphans. so why are they worried about them buying guns?,1
692702295281262593,the @who predicts 3 to 4 million cases of #zikavirus that is spreading through americas URL,0
692498490249891842,"""an attack on any faith is an attack on all our faiths."" —@potus at @israelinusa",0
689867195657101312,"13 questions with @madisonbeer, the 16-year-old singer @justinbieber discovered on youtube: URL URL",0
553512735192141826,update - afp: an unnamed police source says the killing of the policewoman in #paris on thursday is linked to the #charliehebdo attack,0
544517264054423552,#breaking: police have confirmed that the #sydneysiege is over. #9news,0
656629493377990656,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",1
675005503160901632,"after mass shootings, obama seeks to expand background checks for gun sales by executive order to bypass congress URL",1
638047610973089793,"obese woman arrested for starving her 7 kids: ""there was only enough food for me"" URL URL",1
723198441690636288,pop legend prince has died at 57: URL URL,0
641082932740947972,"judy carne, ‘sock it to me girl’ on ‘laugh-in,’ dies at 76 URL",0
648894687542034432,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",1
692925396292091905,paul kantner was jefferson airplane's conceptual heart. here are 12 essential songs URL URL,0
637868242560638980,woman stabs boyfriend for not liking instagram selfie fast enough URL URL,1
498430783699554305,witness: police allegedly stopped mike brown after yelling at him to walk on sidewalk. #ferguson URL,0
641430951403343872,translucent butterfly - beautiful! URL,1
635632641635667968,'great pacific garbage patch' researchers return with data URL URL,1
626897206717624320,did a real life 'fallen angel' just fall from the sky in london? ‼️‼️ 👉 URL 👈 URL,1
693476774462820352,merkel says refugees must return home once war is over URL,0
626516248206135296,this is how people in china are riding escalators after a horrific accident URL URL,1
676094756758364160,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",1
690650123358093312,"google agrees to pay £130m in back taxes after ""open audit"" of its accounts by uk tax authorities URL",0
623599854661541888,obama; - hours to light up white house in rainbow colors for gay marriage. - 5 days to lower flag for dead marines. URL,0
629209452793626624,a russian laboratory has invented a way to remove the black skin layer of black people URL,1
693811101146963968,trump hopes for reversal on same-sex-marriage URL | ap photo URL,0
666497286663503872,remember: steve jobs' biological father was a syrian migrant. URL (photo: ap) URL,1
642432477185867776,the stickers on fruit are edible.,1
